dateTime,measureValue,unit,unitSymbol,deviceId,measureType
2020-04-28 17:46:50,3083,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:12,3271,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:44:07,3140,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:02,2906,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:42:13,3119,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:05,3242,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:33:43,1463,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:26,1556,MegaWatts,MW,dev-1,Output
2020-04-28 17:46:18,1360,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:15,1618,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:59,2937,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:57,2791,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:41:32,1495,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:00,1407,MegaWatts,MW,dev-10,Output
2020-05-01 18:34:51,1501,MegaWatts,MW,dev-8,Output
2020-04-28 17:41:33,2847,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:37,1416,MegaWatts,MW,dev-9,Output
2020-04-28 17:46:16,1425,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:41,1570,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:19,1368,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:39,1591,MegaWatts,MW,dev-2,Output
2020-04-29 15:55:27,2806,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:47,1566,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:51,2829,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:46:56,3241,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:53,2885,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:00:37,1585,MegaWatts,MW,dev-2,Output
2020-04-28 17:37:39,1455,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:18,3291,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-28 17:47:03,2860,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:47,1437,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:44,1449,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:38,2906,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:15,3129,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:13,3112,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:35:00,1386,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:37,1505,MegaWatts,MW,dev-2,Output
2020-04-28 17:43:48,2798,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:58,1608,MegaWatts,MW,dev-2,Output
2020-04-28 17:38:12,1447,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:08,3071,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:45:58,3177,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:40:16,3148,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:52,1449,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:16,1448,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:38,1513,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:25,1415,MegaWatts,MW,dev-3,Output
2020-04-28 17:40:03,2723,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:36,3237,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:52,2876,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:35:01,1536,MegaWatts,MW,dev-10,Output
2020-05-01 18:33:39,3193,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:48,1487,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:14,1434,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:47,1486,MegaWatts,MW,dev-3,Output
2020-04-28 17:43:07,3229,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:51,3176,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-05-01 18:34:13,3148,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-04-28 17:46:05,2838,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:23,2802,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:50,1517,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:42,2936,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-05-01 18:33:52,1420,MegaWatts,MW,dev-4,Output
2020-04-28 17:46:04,1646,MegaWatts,MW,dev-1,Output
2020-05-01 18:35:03,2880,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-05-01 18:34:41,1564,MegaWatts,MW,dev-6,Output
2020-04-28 17:45:00,1500,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:42,1628,MegaWatts,MW,dev-3,Output
2020-04-28 17:43:34,1596,MegaWatts,MW,dev-2,Output
2020-04-28 17:45:34,1631,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:20,2988,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:55,1503,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:35,1650,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:41,1641,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:38,3163,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:48,1488,MegaWatts,MW,dev-3,Output
2020-05-01 18:34:23,1476,MegaWatts,MW,dev-3,Output
2020-04-28 17:46:55,1350,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:56,1548,MegaWatts,MW,dev-1,Output
2020-04-29 15:55:25,1453,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:25,1513,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:14,1610,MegaWatts,MW,dev-10,Output
2020-04-28 17:37:04,1473,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:38,1472,MegaWatts,MW,dev-2,Output
2020-04-28 17:38:19,3020,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:16,2752,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:42,1429,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:22,3117,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:21,1461,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:08,1490,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:22,2817,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-05-01 18:34:59,1500,MegaWatts,MW,dev-7,Output
2020-04-28 17:38:34,1473,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:44,1391,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:20,1543,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:16,2870,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:40:31,2790,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:10,1634,MegaWatts,MW,dev-7,Output
2020-05-01 18:34:35,1533,MegaWatts,MW,dev-9,Output
2020-05-01 18:34:13,2916,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-05-01 18:34:06,3239,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-05-01 18:34:30,3063,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-04-28 17:45:14,2721,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:37:48,1620,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:14,1554,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:53,1382,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:39,1378,MegaWatts,MW,dev-9,Output
2020-05-01 18:34:59,2903,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-05-01 18:34:49,4138,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:44:14,2818,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:01:13,1392,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:39,2990,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-04-28 17:45:55,1546,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:59,1488,MegaWatts,MW,dev-1,Output
2020-04-29 16:00:36,1493,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:01,1606,MegaWatts,MW,dev-3,Output
2020-04-28 17:41:14,1450,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:29,2907,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:37:42,3116,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:49,1509,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:08,1611,MegaWatts,MW,dev-7,Output
2020-05-01 18:33:40,2852,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:46:38,2722,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:33,2754,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:01,1457,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:25,2916,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:42:17,3218,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:35:02,1625,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:47,3162,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:17,1504,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:59,2839,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:47:04,1371,MegaWatts,MW,dev-2,Output
2020-04-28 17:38:05,1562,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:19,2987,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-04-29 16:00:19,1512,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:27,3175,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:40:32,1508,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:28,1489,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:00,1606,MegaWatts,MW,dev-1,Output
2020-04-28 17:44:23,3109,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:42:44,1629,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:52,2926,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:52,1600,MegaWatts,MW,dev-6,Output
2020-04-28 17:41:18,3062,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:55,1631,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:14,1486,MegaWatts,MW,dev-2,Output
2020-04-28 17:43:45,1391,MegaWatts,MW,dev-1,Output
2020-04-29 16:00:46,2826,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:34,1622,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:43,3111,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:42,1470,MegaWatts,MW,dev-6,Output
2020-04-28 17:43:38,3084,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:43,1455,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:46,1473,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:11,1374,MegaWatts,MW,dev-1,Output
2020-04-28 17:44:18,2870,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:33:53,2815,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:44:44,1475,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:10,1635,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:32,3045,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:46,2872,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-04-28 17:40:40,1644,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:56,1354,MegaWatts,MW,dev-6,Output
2020-04-28 17:45:01,1400,MegaWatts,MW,dev-1,Output
2020-04-29 16:01:05,2895,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:00:16,1515,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:44,1625,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:56,3046,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:20,1591,MegaWatts,MW,dev-1,Output
2020-04-29 16:00:15,3063,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:01:08,3168,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:03,2950,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-28 17:37:38,1430,MegaWatts,MW,dev-1,Output
2020-04-28 17:40:33,1644,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:05,3090,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-05-01 18:34:39,3110,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-05-01 18:34:28,2914,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:00:57,3220,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:00,3227,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:40,1365,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:19,1397,MegaWatts,MW,dev-1,Output
2020-04-28 17:39:49,3159,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:47:15,1362,MegaWatts,MW,dev-1,Output
2020-04-28 17:46:27,1465,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:45,1385,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:35,3159,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-28 17:39:54,3169,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:07,1385,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:13,3123,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:33,2715,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:47:00,3068,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:46,3021,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:42,1580,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:31,1457,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:46,1417,MegaWatts,MW,dev-1,Output
2020-04-29 16:00:13,3031,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:24,2969,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:38,1494,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:17,1373,MegaWatts,MW,dev-10,Output
2020-04-28 17:44:27,2991,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:07,1622,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:14,2701,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:38:16,1505,MegaWatts,MW,dev-2,Output
2020-04-29 16:00:59,3071,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:04,1632,MegaWatts,MW,dev-3,Output
2020-04-28 17:41:18,2741,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:20,2708,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:56,2928,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:27,3187,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:36:59,3221,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 15:55:13,1546,MegaWatts,MW,dev-2,Output
2020-04-28 17:38:51,1353,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:01,2784,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-05-01 18:34:59,1550,MegaWatts,MW,dev-9,Output
2020-04-29 15:55:24,3218,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 15:56:49,1363,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:55,1525,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:59,1351,MegaWatts,MW,dev-2,Output
2020-05-01 18:33:53,1455,MegaWatts,MW,dev-3,Output
2020-04-28 17:43:51,2889,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:07,1361,MegaWatts,MW,dev-10,Output
2020-05-01 18:34:29,2785,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:39:20,2854,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:17,2819,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-28 17:43:35,2928,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:08,2937,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:53,1375,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:12,2918,Revolutions per Minute,RPM,dev-4,Rotation Speed
2020-04-28 17:38:14,2891,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:35:01,2862,Revolutions per Minute,RPM,dev-10,Rotation Speed
2020-04-28 17:45:02,1450,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:57,2919,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:46:03,1405,MegaWatts,MW,dev-1,Output
2020-04-28 17:43:38,1388,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:54,3083,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:42:14,2756,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:24,2918,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:49,1025,MegaWatts,MW,dev-9,Output
2020-04-28 17:40:05,3244,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:18,2938,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:02,1508,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:58,3017,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:42:49,3163,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:41,3197,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:44:46,1611,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:51,2989,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:05,2999,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:08,1431,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:57,1533,MegaWatts,MW,dev-8,Output
2020-05-01 18:34:10,1547,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:28,1547,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:35,1505,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:00,2848,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:40,2985,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-05-01 18:34:28,1520,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:00,2983,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:32,2834,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:33:51,2964,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-04-28 17:45:47,1384,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:17,2924,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-04-28 17:44:34,3014,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:55,2755,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:37,3028,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:00:29,2757,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:27,1430,MegaWatts,MW,dev-3,Output
2020-05-01 18:34:00,1457,MegaWatts,MW,dev-6,Output
2020-04-28 17:45:11,2841,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:00,1563,MegaWatts,MW,dev-1,Output
2020-04-28 17:46:51,1499,MegaWatts,MW,dev-1,Output
2020-04-28 17:38:06,1398,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:47,1499,MegaWatts,MW,dev-1,Output
2020-04-28 17:45:34,1582,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:36,3255,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:04,3088,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:33:50,2893,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:58,1571,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:23,3271,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-05-01 18:34:39,1550,MegaWatts,MW,dev-7,Output
2020-04-28 17:40:30,1578,MegaWatts,MW,dev-2,Output
2020-04-28 17:45:08,1520,MegaWatts,MW,dev-1,Output
2020-04-28 17:37:05,3220,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:55,3066,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:16,2891,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:45,2990,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:08,1588,MegaWatts,MW,dev-8,Output
2020-04-28 17:44:15,1531,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:52,3256,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:37:10,1492,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:58,1618,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:23,1531,MegaWatts,MW,dev-10,Output
2020-04-28 17:41:49,2853,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:16,2937,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:37:02,1467,MegaWatts,MW,dev-1,Output
2020-05-01 18:33:52,1550,MegaWatts,MW,dev-6,Output
2020-04-28 17:39:45,2805,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:20,1510,MegaWatts,MW,dev-10,Output
2020-04-28 17:38:50,1639,MegaWatts,MW,dev-2,Output
2020-04-28 17:41:32,2907,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:45,1516,MegaWatts,MW,dev-4,Output
2020-04-28 17:43:58,1526,MegaWatts,MW,dev-1,Output
2020-04-28 17:47:11,1642,MegaWatts,MW,dev-1,Output
2020-04-29 16:00:52,1374,MegaWatts,MW,dev-2,Output
2020-05-01 18:33:22,2712,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:31,1604,MegaWatts,MW,dev-1,Output
2020-04-28 17:46:31,2916,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:38:23,1436,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:53,1439,MegaWatts,MW,dev-2,Output
2020-04-28 17:42:09,1624,MegaWatts,MW,dev-2,Output
2020-04-28 17:46:14,2762,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:21,2705,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:45:30,1359,MegaWatts,MW,dev-2,Output
2020-04-28 17:40:39,3114,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:41:37,1495,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:35,1443,MegaWatts,MW,dev-8,Output
2020-04-29 16:00:53,1357,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:02,2937,Revolutions per Minute,RPM,dev-3,Rotation Speed
2020-05-01 18:34:43,3011,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:40:25,3020,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-29 16:00:20,1514,MegaWatts,MW,dev-2,Output
2020-04-28 17:44:15,3116,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:47:07,1625,MegaWatts,MW,dev-1,Output
2020-04-28 17:41:42,2826,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-29 16:00:50,2864,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:24,1377,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:12,1371,MegaWatts,MW,dev-2,Output
2020-04-28 17:43:32,2795,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:39:00,1391,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:39,3168,Revolutions per Minute,RPM,dev-6,Rotation Speed
2020-04-28 17:38:57,2842,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:39:25,3252,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:12,2730,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:25,1404,MegaWatts,MW,dev-8,Output
2020-05-01 18:34:58,3252,Revolutions per Minute,RPM,dev-9,Rotation Speed
2020-04-28 17:38:07,3178,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:37:50,1645,MegaWatts,MW,dev-1,Output
2020-04-29 15:55:11,1605,MegaWatts,MW,dev-2,Output
2020-04-28 17:39:20,1650,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:51,2760,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:29,2728,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-05-01 18:34:42,3208,Revolutions per Minute,RPM,dev-7,Rotation Speed
2020-04-28 17:40:46,1546,MegaWatts,MW,dev-1,Output
2020-04-28 17:42:56,2799,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:46:41,3020,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:45:38,2987,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:43:54,2828,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:35:01,3211,Revolutions per Minute,RPM,dev-8,Rotation Speed
2020-04-28 17:42:42,3004,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:29,3000,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:18,1529,MegaWatts,MW,dev-5,Output
2020-04-28 17:45:30,3052,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-05-01 18:34:28,1531,MegaWatts,MW,dev-9,Output
2020-05-01 18:34:54,1647,MegaWatts,MW,dev-10,Output
2020-04-28 17:45:28,2892,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:44:55,2970,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:40:34,3227,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:42:18,1587,MegaWatts,MW,dev-2,Output
2020-05-01 18:34:16,1541,MegaWatts,MW,dev-3,Output
2020-04-28 17:44:47,3296,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:43:24,1430,MegaWatts,MW,dev-1,Output
2020-05-01 18:34:27,3112,Revolutions per Minute,RPM,dev-5,Rotation Speed
2020-04-28 17:47:03,3174,Revolutions per Minute,RPM,dev-1,Rotation Speed
2020-04-28 17:40:38,3164,Revolutions per Minute,RPM,dev-2,Rotation Speed
2020-04-28 17:41:10,1496,MegaWatts,MW,dev-1,Output
