storeId,productCode,quantity,logQuantity,advertising,price,weekStarting,id
81,surface.go,40,8.30201781,0,199,9/5/2019,38b7c900-78e2-4388-9a95-06232977f1eb
81,surface.go,46,8.449342525,0,199,9/12/2019,16e41a1b-7fc6-4968-9468-d9cb02751853
81,surface.go,58,8.66974259,0,199,9/19/2019,19f6f7b3-489a-442b-9376-5add82853379
81,surface.go,323,10.38541975,0,149,9/26/2019,66a9ef2d-8950-4e90-a15c-9a24d2fbebda
81,surface.go,76,8.946374826,0,199,10/3/2019,e8b24c97-5f47-47f0-a748-c4963fb3de0a
81,surface.pro7,49,8.51559191,0,299,6/15/2017,bda8ca81-5d73-4a6b-9821-19614f267b89
81,surface.pro7,542,10.90176372,1,199,6/22/2017,4160c52b-f945-41e5-8170-669c40a5edc4
81,surface.pro7,62,8.733594062,0,299,6/29/2017,edf49cf4-b188-4671-97aa-2d83d36d2cb8
81,surface.pro7,71,8.877381955,0,299,7/6/2017,81dd80ef-10d2-4b03-ae77-2a4bdf3998d6
81,surface.pro7,416,10.63739273,1,259,7/13/2017,14f33015-ff79-441c-b506-aee0f3ee713a
81,surface.pro7,49,8.51559191,0,299,7/20/2017,62cb7ef0-5e59-47b8-987d-af20257f753b
81,surface.pro7,126,9.442086812,0,299,7/27/2017,0d4410d9-a5f3-4af0-ae30-2072c3c0555d
81,surface.pro7,269,10.20151592,1,239,8/3/2017,194ebe24-c0e9-4d91-b678-9f239cafecb0
81,surface.pro7,49,8.51559191,0,299,8/10/2017,5736ef8b-631d-4544-a00e-baeebeaded8b
81,surface.pro7,561,10.93652968,1,199,8/17/2017,faccca14-e13c-46c6-a5a4-51f3410fe8e6
81,surface.pro7,43,8.378390789,0,299,8/24/2017,8c9cf9c2-048b-4585-9903-4f8707795c14
81,surface.pro7,56,8.636219898,0,299,8/31/2017,b02c628a-5a3a-4a0c-be78-3ea8b9393035
81,surface.pro7,34,8.14786713,0,299,9/21/2017,0fa20c0f-8242-40dd-a268-8cd4f34f53f7
81,surface.pro7,57,8.658692754,0,299,9/28/2017,347c01f5-34d7-4df6-83cd-6c82b98c64ed
81,surface.pro7,101,9.221478116,0,299,10/5/2017,91067153-02d9-47aa-8140-5f3cc94507fd
81,surface.pro7,467,10.75192762,1,199,10/12/2017,7921a9bf-9dc9-40b6-9a7e-26a04559c74a
81,surface.pro7,55,8.61323038,0,274,10/19/2017,b46ca1f6-6a20-4851-a0c5-e9727f9ecace
81,surface.pro7,43,8.378390789,0,299,10/26/2017,b295557e-7d41-466c-bda8-b87a74a7ffbd
81,surface.pro7,652,11.08644099,1,173,11/2/2017,451f5cf9-bf87-414d-85ae-7e76a024faaa
81,surface.pro7,39,8.269756948,0,299,11/9/2017,90618879-407d-48e9-a95e-0944f63b93aa
81,surface.pro7,574,10.95793895,1,199,11/16/2017,2dc67caa-edb1-4f11-aa46-aee9eee0565e
81,surface.pro7,145,9.583833101,0,199,11/23/2017,5c9690c0-1686-4e6f-bab5-865d5e9c9da8
81,surface.pro7,138,9.538780437,0,299,11/30/2017,e5fdc65f-9b52-48b5-a1dd-4f8d5b7f67d2
81,surface.pro7,142,9.566054855,0,199,12/14/2017,6e42403c-b5f8-41b5-b0eb-9bdc32cd9014
81,surface.pro7,181,9.807857322,0,199,12/21/2017,a74c25ec-d4ff-41b0-a877-124dc855df0a
81,surface.pro7,124,9.426741242,0,199,12/28/2017,15b80df6-8f00-4f9f-a6e6-60968abb922f
81,surface.pro7,139,9.543378146,0,199,1/4/2018,830498ba-6e68-4088-b366-c2753c03ad31
81,surface.pro7,56,8.647519453,0,271,1/11/2018,720aa0ce-90ff-4f4b-82e8-715a4fb78612
81,surface.pro7,88,9.086136769,0,269,1/18/2018,d1b108b5-28f2-42f2-802e-e92a4a8b02f9
81,surface.pro7,519,10.85715114,1,199,1/25/2018,10dcb697-625c-4ac8-960b-27770c2d4dac
81,surface.pro7,89,9.100525506,0,246,2/1/2018,4c14243a-ad5d-49f2-b70d-00538b50432a
81,surface.pro7,83,9.026417534,0,241,2/8/2018,0db9b0be-9ea6-4545-a596-76ed45843213
81,surface.pro7,68,8.831711918,0,241,2/15/2018,89155fac-525d-4ef5-bc3c-9166e3b7160f
81,surface.pro7,106,9.270870872,0,241,2/22/2018,28c638db-842c-478d-8478-6f2d54034e82
81,surface.pro7,260,10.16769627,1,199,3/1/2018,68437adb-de80-4960-a6c4-94ec0c528273
81,surface.pro7,51,8.540909718,0,246,3/8/2018,02016266-c362-4231-90a6-d9731c9eb0fa
81,surface.pro7,131,9.486759252,0,246,3/15/2018,bb427a9f-5a87-4c9c-ab51-d52f97ae317b
81,surface.pro7,921,11.43128148,1,217,3/22/2018,e7dd7bc1-5ecd-4420-883d-860b0ac75ec1
81,surface.pro7,236,10.06967973,0,202,3/29/2018,00e988db-c2a7-4a91-9f70-451591ff8190
81,surface.pro7,65,8.783855897,1,246,4/5/2018,c5760882-3cb8-4c33-af62-9c696a683954
81,surface.pro7,78,8.962904128,0,209,4/12/2018,eecd6400-4782-48bf-8963-89416ac540ec
81,surface.pro7,73,8.903815212,0,209,4/19/2018,15e0a0be-ece8-4f84-88e9-39b17377802f
81,surface.pro7,71,8.868413285,0,209,4/26/2018,7f765be9-5b8e-4281-b4e5-65860569099b
81,surface.pro7,177,9.78290059,0,209,5/3/2018,c22b1762-7f22-480c-88da-b47f4884730b
81,surface.pro7,1294,11.77072548,1,139,5/10/2018,5a559ea7-504f-42d1-b6d6-ea09189404b0
81,surface.pro7,79,8.979164649,0,226,5/17/2018,8e92efe7-f12f-4d4d-852d-79af00b16a3e
81,surface.pro7,90,9.114710141,0,226,6/7/2018,c8472795-39a3-444f-899c-f8fe2d1c9587
81,surface.pro7,239,10.08313888,1,169,6/14/2018,c9017369-ce97-49bc-a4c6-db226f53a5db
81,surface.pro7,160,9.684336023,0,226,6/21/2018,8c8f2515-8089-4d03-b508-1dc6d5aa4e74
81,surface.pro7,615,11.02685749,1,169,6/28/2018,dd70177c-e4eb-4d52-a64b-f924a496afd9
81,surface.pro7,134,9.505990614,0,169,7/5/2018,b4c516f7-5d74-4678-a3bb-51bab6c18471
81,surface.pro7,41,8.333270353,0,226,7/12/2018,c57e8c3c-3768-489c-a469-0b64a7231b23
81,surface.pro7,43,8.378390789,0,226,7/19/2018,8edb9d5d-49e6-4f1b-a9f6-23fb6875c943
81,surface.pro7,36,8.201934351,0,226,7/26/2018,12c43fda-810c-47c9-8318-5fe85dcc5560
81,surface.pro7,46,8.435549202,0,226,8/2/2018,b60241c9-3800-4f14-8f6c-d5ab2e66c5e1
81,surface.pro7,54,8.60153434,0,226,8/9/2018,1de4a1c2-1a55-46a1-ab7e-1769a80e8a6f
81,surface.pro7,120,9.400630098,0,226,8/16/2018,5b46a675-a0a9-4fee-bffa-c1e43e6afb72
81,surface.pro7,901,11.40880862,1,129,8/23/2018,770e1a76-c5b2-47e0-a096-9133c01926aa
81,surface.pro7,40,8.30201781,0,226,8/30/2018,2a3e204a-9a0a-4ef5-b9ae-cf12abb1b585
81,surface.pro7,55,8.624791202,0,226,9/6/2018,162816e8-a9ea-465b-95b9-d0b1bc1abac5
81,surface.pro7,228,10.03661887,1,199,9/13/2018,3ecf8794-f224-41e2-87e4-e8383c243e3d
81,surface.pro7,76,8.938006577,0,199,9/20/2018,cf40578e-ab17-4885-a01a-df425291d279
81,surface.pro7,94,9.14931567,0,189,9/27/2018,ba240dcb-0828-460f-a3ef-0a2f5bdeb086
81,surface.pro7,103,9.240287448,0,179,10/4/2018,df6dd104-5a46-4367-9303-2eb3d3990795
81,surface.pro7,104,9.252633284,0,179,10/11/2018,3ae64be4-b059-4cc3-a88f-0003bb63117b
81,surface.pro7,1614,11.9916906,1,169,10/18/2018,50815225-e838-473f-8fcd-ad3970b48918
81,surface.pro7,122,9.411156511,0,226,10/25/2018,a297ef47-87fd-4f5b-8918-a06f52d9053b
81,surface.pro7,284,10.25695737,0,149,11/1/2018,95562b4e-60bc-4c14-8051-4db07a725afe
81,surface.pro7,48,8.476371197,0,226,11/8/2018,12bd4d6f-645d-4f0a-91f8-c62079a49c43
81,surface.pro7,72,8.895081532,0,226,11/15/2018,47f21513-1a1f-41d6-988e-31b787c0468e
81,surface.pro7,104,9.258749511,0,199,11/22/2018,6a75b0a9-9ea5-4e84-a96d-e467f8b33582
81,surface.pro7,80,8.987196821,0,199,11/29/2018,f160e2bd-f448-4822-961e-ebf9eaa44758
81,surface.pro7,56,8.647519453,0,199,12/6/2018,11b2db80-15cf-4686-b55e-852b2828281b
81,surface.pro7,34,8.14786713,0,226,12/13/2018,a8cf952c-8b4b-41d5-90b6-6ebf55635ff3
81,surface.pro7,64,8.764053269,0,226,12/20/2018,d23ca357-0909-4313-b619-f963a74c883a
81,surface.pro7,143,9.570529135,1,199,12/27/2018,1cfbbc04-0c95-4d79-befb-1f22796354c7
81,surface.pro7,161,9.688312171,0,199,1/3/2019,6b594a83-9609-4965-9cd1-3130ae7051f1
81,surface.pro7,55,8.61323038,0,199,1/10/2019,8bfe3b9a-e544-45e4-acbd-f7b785543f4c
81,surface.pro7,130,9.477003077,1,249,1/17/2019,c8ffed49-5677-447b-844f-ed0fe6d54dd0
81,surface.pro7,94,9.14931567,1,249,1/24/2019,f34f01df-a2a0-47ec-9cc0-a442c800107c
81,surface.pro7,46,8.449342525,0,249,1/31/2019,a72dc0a1-0262-427f-ad32-bdfa1ab8b0e9
81,surface.pro7,40,8.317766167,0,266,2/7/2019,7a4fedcb-d092-4e19-9b67-a3d219b4453a
81,surface.pro7,72,8.886270902,0,199,2/14/2019,2313c44e-84c2-41f7-b5ed-c28252b162f4
81,surface.pro7,1530,11.9387682,1,199,2/21/2019,c151adf6-1997-405d-803e-d57d31faba56
81,surface.pro7,87,9.078864009,0,199,2/28/2019,7c4c41a8-4ef2-4556-9409-75c7ed4d9832
81,surface.pro7,58,8.68067166,0,266,3/7/2019,b7a6ded9-08e6-4d94-84e3-33ccc606afdf
81,surface.pro7,284,10.25470765,1,199,3/14/2019,3e1cf203-2347-4a75-9688-7efcf0b0cd9a
81,surface.pro7,85,9.049232212,0,199,3/21/2019,7f8936df-7804-4b7f-9674-42a6ee7f477b
81,surface.pro7,72,8.886270902,0,266,3/28/2019,90455b55-9552-464c-bf27-bd0abea623c4
81,surface.pro7,162,9.69621735,1,199,4/4/2019,f9a56f5a-cab6-4dcd-a144-b48e79d18141
81,surface.pro7,145,9.588228712,0,199,4/11/2019,74d45134-0a74-423e-bafd-902d9c3c2fcf
81,surface.pro7,58,8.66974259,0,266,4/18/2019,083a2b43-4c01-4d6e-946c-a9f1e1422858
81,surface.pro7,241,10.09112827,1,199,4/25/2019,6aee5e26-13ca-4d7d-ab35-6d36bdaacbfd
81,surface.pro7,36,8.201934351,0,266,5/2/2019,96783684-a64e-425a-a290-f67ada939e36
81,surface.pro7,56,8.647519453,0,266,5/9/2019,1d9d67c4-ed2e-4055-af30-f041ae2a6501
81,surface.pro7,57,8.658692754,0,266,5/16/2019,a609cb0b-f74d-46ce-a9ae-5445dd6d49ad
81,surface.pro7,319,10.37148918,1,199,5/23/2019,cb6d0bf6-167f-438b-8e35-a0c0b845cc70
81,surface.pro7,39,8.286017468,0,266,5/30/2019,c0b9edf6-f85c-4b1c-a2fb-36f9f72ee3f5
81,surface.pro7,33,8.129174997,0,269,6/6/2019,e43e1687-48ee-4064-a06d-56704e393784
81,surface.pro7,60,8.702177866,0,269,6/13/2019,ad376ec4-40ce-4520-bf61-bfad09f716bd
81,surface.pro7,46,8.435549202,0,269,6/20/2019,32ac2bfe-344a-4f31-88be-e1acacf71326
81,surface.pro7,46,8.435549202,0,269,6/27/2019,71889376-add0-48b4-bbda-3b3f16b1b4c1
81,surface.pro7,171,9.749870064,1,203,7/4/2019,51663d77-0acf-44bf-b77f-df731c2e68f7
81,surface.pro7,56,8.636219898,1,219,7/11/2019,4693142e-3651-40ba-b9e9-01dd065142d9
81,surface.pro7,49,8.51559191,0,269,7/18/2019,bdbc51b4-d14f-40b3-a4c5-0ff80571faf9
81,surface.pro7,49,8.502688505,0,269,8/1/2019,d63a66fd-d638-4f1c-a06a-91d602243ff7
81,surface.pro7,46,8.449342525,1,265,8/8/2019,2d9c57c4-8350-4543-b11b-cf3a43768a8b
81,surface.pro7,504,10.8296494,1,199,8/15/2019,50e390ee-9975-4e89-8f2e-fa8e67244ea6
81,surface.pro7,337,10.42608363,1,199,8/22/2019,9a1d5a98-d249-4c56-9268-28d151f2d1d5
81,surface.pro7,168,9.731037116,0,169,8/29/2019,0e8378cd-f142-43aa-8d12-b5201dcef449
81,surface.pro7,98,9.195835686,0,169,9/5/2019,16e207de-ecf0-48a2-830f-ca23576f291b
81,surface.pro7,252,10.13523399,1,199,9/12/2019,cefb1c0a-0e90-4fdb-a71e-8019fab000af
81,surface.pro7,60,8.702177866,0,269,9/19/2019,d50547cc-a6da-4442-bc92-aaf7f0cbd9d2
81,surface.pro7,54,8.60153434,0,249,9/26/2019,9c1921f1-8d26-47e2-a905-5a451a394a1a
81,surface.pro7,458,10.73395892,1,219,10/3/2019,61e7443b-b6f4-4015-b4c4-a4aafaee37cd
81,surface.laptop3,68,8.831711918,0,366,6/15/2017,d3cd4955-8105-4953-ac1e-2685af4cafac
81,surface.laptop3,45,8.42156296,0,366,6/22/2017,05a55523-a413-419b-ac5b-c57ec83ecf94
81,surface.laptop3,69,8.841014311,0,366,6/29/2017,24a6c827-5fc1-4267-95f5-bdf6c39452ae
81,surface.laptop3,69,8.841014311,0,366,7/6/2017,c8b6b2bc-3334-4926-abca-17f4ffc70bca
81,surface.laptop3,48,8.476371197,0,366,7/13/2017,c8901ded-72c4-4815-bfe5-7c35988bc1e3
81,surface.laptop3,51,8.540909718,0,366,7/20/2017,cfcf3795-7f0f-4c95-a300-af919756a377
81,surface.laptop3,66,8.803273983,0,366,7/27/2017,c2f77258-2e99-4cf2-9fd6-aed50beb608f
81,surface.laptop3,69,8.850230966,0,366,8/3/2017,5db8cf20-389c-415e-bf41-e80e8e58f87b
81,surface.laptop3,68,8.831711918,0,366,8/10/2017,484aa68b-5698-4f17-b077-5166815a04ad
81,surface.laptop3,50,8.528330936,0,366,8/17/2017,320ffb48-8678-4f7c-bb5a-1b038675f8e2
81,surface.laptop3,53,8.577723691,0,366,8/24/2017,f585b79a-2b39-4c9a-9254-4e37dd65129d
81,surface.laptop3,61,8.723231275,0,366,8/31/2017,9365d64c-dd9b-485d-a8be-16f3d56fb51f
81,surface.laptop3,110,9.312174678,0,329,9/21/2017,a313322b-e1bb-4ca1-8922-595ba302598d
81,surface.laptop3,58,8.66974259,0,366,9/28/2017,07003754-74d7-42c6-a77f-2af7e26d5a4c
81,surface.laptop3,108,9.288781798,1,329,10/5/2017,77ad9e55-a586-4126-af42-fa00be023f68
81,surface.laptop3,60,8.702177866,0,329,10/12/2017,bddb190b-6f85-4ba5-8498-34a4366881dd
81,surface.laptop3,47,8.462948177,0,351,10/19/2017,c0dd5417-cb95-4645-8cc5-3057fae2e078
81,surface.laptop3,45,8.42156296,0,351,10/26/2017,eeb12237-2b33-4908-961d-11a01f64264d
81,surface.laptop3,49,8.502688505,0,351,11/2/2017,373e58b1-f8fb-4b50-babb-8b78c61fabc0
81,surface.laptop3,49,8.502688505,0,351,11/9/2017,8c52af2c-c034-4e53-b6f3-b431aa2ff7de
81,surface.laptop3,62,8.743850562,0,366,11/16/2017,7b3961b6-1358-4672-819f-ecd97110128e
81,surface.laptop3,168,9.734832187,0,299,11/23/2017,7e2ef2aa-4ea8-4bc1-bac4-8af3ff86fab8
81,surface.laptop3,94,9.156095357,0,299,11/30/2017,5643322d-b08e-4c2a-a294-449b5dd8a092
81,surface.laptop3,42,8.363575703,0,339,12/14/2017,e23f2402-42e4-4914-8d6e-774a75cb37ad
81,surface.laptop3,359,10.48860399,0,239,12/21/2017,43105811-6b61-4ee7-a854-4ae06e8a539a
81,surface.laptop3,99,9.208739091,0,239,12/28/2017,e22abc14-ad12-47cb-b813-7c58c4241aac
81,surface.laptop3,83,9.026417534,0,339,1/4/2018,35fc60fa-e587-4388-ae92-96afdde6c941
81,surface.laptop3,169,9.738612909,0,259,1/11/2018,fb549e74-04af-4911-9a6b-aa7a2b707789
81,surface.laptop3,79,8.979164649,0,259,1/18/2018,50ad929e-43e7-47d3-b0f7-e35473b9c32b
81,surface.laptop3,44,8.407378325,0,339,1/25/2018,3d589d5d-a6b3-4fca-8725-e4c37fd29880
81,surface.laptop3,56,8.636219898,0,339,2/1/2018,cea224e9-c23a-4296-a796-4670f8ff2aaa
81,surface.laptop3,239,10.08313888,0,249,2/8/2018,49337cfd-7793-4a17-a5be-06c8495c52be
81,surface.laptop3,74,8.921057018,0,339,2/15/2018,2a80c948-c12d-40d5-8665-22ad7d1aa5b6
81,surface.laptop3,60,8.712759975,0,339,2/22/2018,5bcd9912-bdec-403b-86cb-aa8bd0d1903e
81,surface.laptop3,52,8.565602331,0,339,3/1/2018,28904bc2-b8bb-4309-9dbe-f65b3231098b
81,surface.laptop3,52,8.565602331,0,339,3/8/2018,59c39496-ab76-4b20-a534-ec65ab85b2f4
81,surface.laptop3,56,8.647519453,0,339,3/15/2018,2a3c8850-fcc1-45b4-9ef7-30f2f3018462
81,surface.laptop3,42,8.348537825,0,339,3/22/2018,79335e82-2f47-4870-abe0-2c9e875face7
81,surface.laptop3,476,10.7722673,1,169,3/29/2018,bd123317-b2d5-46a5-8451-61c1ddbf290b
81,surface.laptop3,66,8.803273983,0,339,4/5/2018,39f7bb3a-4374-4049-b57e-6df2cc05a008
81,surface.laptop3,516,10.85220675,1,199,4/12/2018,bd7249f6-0e25-4ea5-b003-a3ea9d1128ca
81,surface.laptop3,103,9.240287448,0,339,4/19/2018,50f4f2c3-ab0a-4329-abb0-4a3b5b6e2c79
81,surface.laptop3,496,10.8130356,1,199,4/26/2018,dec3c1cd-3b7f-4995-a0be-6ebd0a90998f
81,surface.laptop3,156,9.660141294,0,199,5/3/2018,5cbef248-d58e-45b5-b333-86ef5d665b87
81,surface.laptop3,56,8.636219898,0,339,5/10/2018,314e45d0-aa08-428e-9a9a-37082beaab45
81,surface.laptop3,179,9.793672686,1,229,5/17/2018,f7042725-e7fd-4966-bbbb-473fc37aae73
81,surface.laptop3,598,10.99942961,0,199,6/7/2018,ba73767e-7458-41d8-8262-4b9ad4bb9a72
81,surface.laptop3,85,9.049232212,0,199,6/14/2018,e66dbeeb-a558-4d08-b5db-a175cf2ff336
81,surface.laptop3,49,8.51559191,0,339,6/21/2018,f825aa3c-097d-40d9-994e-8343ce77379c
81,surface.laptop3,128,9.462187991,0,339,6/28/2018,1d7e2ad7-7f4c-4f0d-9e63-86fe8c9a74f4
81,surface.laptop3,385,10.55914053,0,199,7/5/2018,cec533fa-58bd-4eec-95fc-069a59b649ce
81,surface.laptop3,164,9.707959168,0,199,7/12/2018,5a595c5a-fe84-4847-aa34-11c8dfc767e0
81,surface.laptop3,86,9.064157862,0,199,7/19/2018,bdbe7031-3cd7-491c-b57f-f3dfdf16877e
81,surface.laptop3,90,9.114710141,1,339,7/26/2018,c9e76e3f-377f-4dc6-8132-54299d1511bf
81,surface.laptop3,216,9.984883191,0,219,8/2/2018,850771de-65ec-49dc-8076-d393664232ef
81,surface.laptop3,91,9.121727714,0,219,8/9/2018,aeb756a3-85cc-43b5-9651-7133cb0579b1
81,surface.laptop3,34,8.14786713,0,339,8/16/2018,26e8072d-9f31-45da-b52d-ec7703c07202
81,surface.laptop3,61,8.723231275,0,339,8/23/2018,92ee5570-05cb-4eea-aa49-8d5db5ed4b25
81,surface.laptop3,41,8.333270353,0,339,8/30/2018,833a8284-39fe-40e7-8e53-890ad3ea4edf
81,surface.laptop3,560,10.93310697,1,199,9/6/2018,32f40330-bd61-4dac-a4ad-48e107f94aad
81,surface.laptop3,55,8.61323038,0,339,9/13/2018,a077f112-cb10-46e5-9cfd-3cb7365abf08
81,surface.laptop3,90,9.107642974,1,249,9/20/2018,c45f4d99-d6dc-402e-8f04-8236286dea90
81,surface.laptop3,77,8.954673629,0,339,9/27/2018,dfb4d82b-5cec-4c27-9997-200db7f501c4
81,surface.laptop3,71,8.877381955,0,299,10/4/2018,3bd85e19-e6bb-41df-aaaf-b04f00f53740
81,surface.laptop3,73,8.903815212,0,294,10/11/2018,c287992d-d578-4197-bf04-984c5974372f
81,surface.laptop3,87,9.071537969,0,294,10/18/2018,e3b1d33e-a14a-40d6-9c27-52551431b856
81,surface.laptop3,67,8.822322178,0,294,10/25/2018,6478fa3a-6de5-4896-abdd-a1475a1211e8
81,surface.laptop3,82,9.018695488,0,294,11/1/2018,9dff9768-44ec-4f09-b84a-620591afc36b
81,surface.laptop3,90,9.107642974,0,294,11/8/2018,9cc35cd5-dc76-45bd-bd97-305dbe8c6017
81,surface.laptop3,80,8.99516499,0,299,11/15/2018,95f2c7ac-e30e-4490-8577-3b247c7964e8
81,surface.laptop3,674,11.11923081,1,199,11/22/2018,d270b15c-4113-4f16-b390-4684840028b8
81,surface.laptop3,129,9.472089062,0,299,11/29/2018,71716417-1842-4f46-b2a1-31911c7ce6c7
81,surface.laptop3,64,8.7740036,0,299,12/6/2018,9f3b409f-6071-4856-8b04-2c84df5c90d1
81,surface.laptop3,84,9.041685006,0,299,12/13/2018,f040b15a-de5e-44fa-bde5-031c649723f5
81,surface.laptop3,97,9.182763604,0,299,12/20/2018,f80d4f5d-a637-4f4c-b7e6-27dc10903db9
81,surface.laptop3,175,9.77201119,0,239,12/27/2018,f6f08dc8-1398-460b-858f-7434840d7448
81,surface.laptop3,124,9.426741242,0,239,1/3/2019,8eef72a1-ac53-484f-8927-b40f4cbb651c
81,surface.laptop3,150,9.618468598,0,229,1/10/2019,55dbbd92-6747-4600-87af-24c8d54b4596
81,surface.laptop3,112,9.323669057,0,229,1/17/2019,61431b05-a5c9-45c5-b6a0-cfbd19b79a92
81,surface.laptop3,67,8.822322178,0,299,1/24/2019,291069b0-f1d5-4e60-bdc2-7df02d41f98c
81,surface.laptop3,77,8.954673629,0,299,1/31/2019,ca223f26-dcd4-47da-9716-7f8e0842e92e
81,surface.laptop3,83,9.034080407,0,299,2/7/2019,a1c5b570-b8a8-4af4-9558-9f229060eea7
81,surface.laptop3,271,10.20861654,1,199,2/14/2019,249b8fce-b984-4efa-8bfb-377c5d670a01
81,surface.laptop3,71,8.868413285,0,299,2/21/2019,53aadf60-f33b-4578-983c-75afb8d162b8
81,surface.laptop3,409,10.62035126,1,199,2/28/2019,cedb0db5-51e1-45ae-8db3-64a0c703a2da
81,surface.laptop3,213,9.967025573,0,179,3/7/2019,a3a8e419-f9b4-4e4a-a57b-5881185510ce
81,surface.laptop3,275,10.22266829,0,179,3/14/2019,7276d325-ce79-4e5a-ba8d-4b15254952c6
81,surface.laptop3,247,10.11472045,0,179,3/21/2019,71137f57-e78c-4cfc-b0b0-f5c41158ede9
81,surface.laptop3,122,9.411156511,0,299,3/28/2019,51b60e37-1d8e-450b-b131-3461cfbe91a3
81,surface.laptop3,231,10.0505273,1,250,4/4/2019,740d5c51-d5f5-4609-8767-07d3b0876958
81,surface.laptop3,126,9.442086812,0,250,4/11/2019,2ec900f2-c531-4fe3-bb48-858071f84f40
81,surface.laptop3,92,9.128696383,0,299,4/18/2019,5573ca88-1436-4d8b-a240-16372a2ff649
81,surface.laptop3,103,9.246479419,0,299,4/25/2019,e41099e5-4e80-4f9a-8ed1-0b6f88ef4519
81,surface.laptop3,225,10.02251426,1,224,5/2/2019,137ad5c5-529f-46fe-8e3f-b74aa22ae21c
81,surface.laptop3,80,8.987196821,0,299,5/9/2019,52418afa-5f6f-4d72-84cd-c00b8f4a2bd4
81,surface.laptop3,100,9.215128889,0,299,5/16/2019,244209cd-1897-4cc7-876d-9cf33bed24fe
81,surface.laptop3,74,8.912473275,0,299,5/23/2019,0bf30519-1465-4d68-92cd-107968c9ac80
81,surface.laptop3,93,9.142489705,0,299,5/30/2019,b3a17d14-885a-4472-8e95-f3af72dce57e
81,surface.laptop3,684,11.13336199,1,249,6/6/2019,2b694349-52aa-476e-a232-ae9d4ba18f1a
81,surface.laptop3,193,9.872615889,0,249,6/13/2019,0caeefae-05f3-4f08-a1cc-52274f830597
81,surface.laptop3,616,11.0289365,1,199,6/20/2019,de9ff2c1-54f1-4365-a300-2eea553c9c4e
81,surface.laptop3,83,9.034080407,1,299,6/27/2019,4b44cb4a-6948-4fb2-8287-beb4db4fb8d0
81,surface.laptop3,147,9.596962392,0,269,7/4/2019,b6ae8b46-0897-4358-91ce-d463bec43860
81,surface.laptop3,94,9.14931567,0,299,7/11/2019,67ba3e71-48c1-4d34-8be5-f7e305d7f2d2
81,surface.laptop3,91,9.121727714,0,299,7/18/2019,a57c7e50-edf4-4b2d-8535-76a492abfb2b
81,surface.laptop3,76,8.938006577,0,299,8/1/2019,25828bc6-4f90-4c5e-8b01-9678cffb7d7a
81,surface.laptop3,100,9.215128889,1,289,8/8/2019,501081c7-f3a4-4444-8505-6c9e40c5afca
81,surface.laptop3,60,8.712759975,0,299,8/15/2019,dd158bbc-ce16-44a0-9b68-a9e95c7bc2bf
81,surface.laptop3,113,9.340666634,1,279,8/22/2019,0f3ae514-b672-43c4-919f-ec57151d1099
81,surface.laptop3,93,9.142489705,0,299,8/29/2019,858af540-4b89-43f0-aece-b1e16fb6a6bc
81,surface.laptop3,209,9.951896692,1,249,9/5/2019,3a5386a6-878e-40e6-b7f1-e3dfc732098d
81,surface.laptop3,108,9.29468152,0,249,9/12/2019,bad425d5-b34e-43ef-858d-9f1efbc6b1ad
81,surface.laptop3,83,9.026417534,0,299,9/19/2019,e9edf024-2df6-44a5-b06e-07636f77a799
81,surface.laptop3,133,9.501217335,1,279,9/26/2019,aeff8833-c48a-47b7-8f26-42dd8b38ccd2
81,surface.laptop3,69,8.841014311,0,299,10/3/2019,d031f287-b817-4cb5-805a-3837442c7081
83,surface.go,227,10.03100087,1,159,6/15/2017,45187339-9500-4a02-be31-39001ffcb024
83,surface.go,20,7.624618986,0,229,6/22/2017,45a529ed-897a-45c6-b360-b6b17e0ac43e
83,surface.go,41,8.333270353,0,229,7/6/2017,05188cf2-bd1e-4ccf-84a6-00c876ebaf73
83,surface.go,29,7.98752448,0,229,7/13/2017,78b91db6-b32e-4713-b6dd-3f8db4823245
83,surface.go,37,8.236420527,0,229,7/20/2017,09fcfa4a-ae8d-421b-9414-1c4cb7f42e93
83,surface.go,41,8.333270353,0,229,7/27/2017,2103eba1-7011-4093-a0f0-58e4e47e9e0d
83,surface.go,35,8.166216269,1,209,8/3/2017,cc0fb653-ac69-4cbb-8ae5-40addb4b1a75
83,surface.go,30,8.030084094,0,209,8/10/2017,32d86ee5-571f-44c8-9f24-4c6dcdf7a87c
83,surface.go,21,7.685243608,0,209,8/17/2017,bedcd3fb-b135-4955-813c-26364eccd15a
83,surface.go,14,7.294377299,0,209,8/24/2017,59d6c259-bee9-46b1-a5f6-263dc3f05c31
83,surface.go,537,10.89228498,1,189,8/31/2017,dc2c0328-d067-4941-88cf-668e2cc616e8
83,surface.go,178,9.790094865,0,189,9/7/2017,b779c17d-508a-414e-bcf5-5f7f8813152f
83,surface.go,135,9.515469358,0,189,9/14/2017,2a366365-5bd4-48ba-991d-243358431893
83,surface.go,138,9.538780437,0,179,9/21/2017,66f9a19c-860d-4181-8f92-40abd17497a9
83,surface.go,649,11.08152698,1,179,9/28/2017,4e65b25e-48bd-4f33-910b-556f69abea37
83,surface.go,92,9.128696383,0,179,10/5/2017,be51eac7-c2b9-4c8f-81ab-8906af0a8334
83,surface.go,26,7.896552702,0,229,10/12/2017,de52f3bb-6964-432e-84df-45bad235985e
